itemCode,yahooID,itemName,description,amzbulletpoint1,amzbulletpoint2,amzbulletpoint3,amzbulletpoint4,amzbulletpoint5
CE84298050,you-cant-control-the-wind-embroidered-accent-pillow,Sailor's Control Embroidered Pillow,"Decorate your bedroom in style with the coastal Sailor's Control Embroidered Pillow, embellished with an inspiring nautical message in navy embroidery.
<ul><li>Cotton cover with polyester filling</li>
<li>18""W x 18""L</li>
<li>Navy and white</li>
</ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks. Cannot express ship.",,,,,
CARJB6565,,Stone Mountain Moose & Bear Valance,"Exclusive - Bear and moose woven chenille in gray, brick, gold, cream and black joins brown faux suede, linen-textured solid gray and antique brass rivets for a stylish lodge look. Bed sets include comforter, bedskirt, two shams and accent pillow. Dry clean.  Measures 54""W x 18""H. ~",,,,,
CBK114025,galloping-horses-metal-wall-art,Galloping Horses Metal Wall Art,"A Lone Star Western Decor Exclusive - Two layers of galloping horse silhouettes in contrasting tones create a dimensional effect on the Galloping Horses Metal Wall Art.  Two keyhole hangers on back.  Measures 48""W x 1Â½""D x 13Â½""H. ~",,,,,
DS13601,antler-and-wood-wall-cross,Antler & Wood Wall Cross,"Resin antlers embellish rounded wood planks to give this wall cross a rustic look. 10 1/2""W x 2 1/4""D x 18""H",,,,,
DS10780,bear-crossing-sculpture,Bear Crossing Sculpture,"A Black Forest Decor Exclusive - Five black bears scamper across a log bridge in the finely painted polyresin Bear Crossing Sculpture.  Measures 35Â¼""W x 5""D x 10Â¼""H. ~",,,,,
SIX2588,western-ranch-single-switch-plate,Western Ranch Single Switch Plate,"Exclusive - These hand-painted resin switch covers feature fun horseshoe, star and barbed wire designs. Screws included.  Measures 3Â½""W x 5Â¼""H. ~",,,,,
2DD25622,pine-bough-toilet-paper-holder,Pine Bough Toilet Paper Holder,"Delicate twigs and branches are adorned with realistic pinecones on the black-finished metal Pine Bough Toilet Paper Holder for natural charm.  Measures 6Â½""W x 4""D x 6""H. ~",,,,,
VCCIAUP471,autumns-light-table-lamp-with-nightlight,Autumn's Light Table Lamp with Nightlight,"Add grace and warmth to your family gatherings with the Autumn's Light Table Lamp with Nightlight.  This resin lamp with gracefully sculpted pine branches lets you enjoy the splendor of the outdoors in the comfort of your home.  Finished in amber bronze finish with a charcoal tweed shade with braided trim and uses one 3-way 150 watt bulb and one 7-watt nightlight bulb.  Measures 35 1/2""H. ~ Ships from the manufacturer.  Allow 2 to 3 weeks.  Cannot express ship or ship to Alaska or Canada.",,,,,
2BG82143,,Lakeside Lodge Shower Curtain Hooks,"Make a statement in your bathroom with the Lakeside Lodge Shower Curtain Hooks, adorned with ""Born to Fish"" signs, fish, and colorful fishing hats for a true lakeside feel. <ul><li>Resin with hand painted accents</li> <li>Multicolor</li> <li>Hand wash or wipe with damp cloth </li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
CE444363024,lookout-mountain-pinecone-hooked-pillow,Lookout Mountain Pinecone Hooked Pillow,"Embroidered pinecones, red berries and quilted leaf designs are combined with rustic plaid and red, green, brown and cream solids to create this outdoors-inspired 100% cotton bedding.  Machine wash; Spot clean pillows and rug.  Dimensions available online.  Acrylic with poly fill.  Measures 14""W x 18""L. ~ Allow 1 week.",,,,,
2WHARBELIEVE,believe-colorful-arrow-metal-wall-art,Believe Colorful Arrow Metal Wall Art,"Exclusive - Bring a little inspiration to your wall with these metal art arrows in turquoise, green, red and gold finishes with unique rust-finished script. Nail holes for hanging. Made in the USA. Measures 15""W x 2""H each. ~",,,,,
LG0735SBW,,Small Stag Coat Rack,"Create a lodge mood in your room with the Small Stag Coat Rack, enhanced with the look of a traditional Black Forest woodcarving in a hand-applied finish. <ul><li>Hand-cast resin</li> <li>26""W x 7""D x 14""H</li> <li>Burlwood finish</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 4 weeks. Cannot express ship.",,,,,
KE1960B,ke1960b,Moose & Pine Bath Towel,"A Black Forest Decor Exclusive - Richly embroidered with textured moose and pine trees, the soft 100% cotton Moose & Pine Bath Towel pampers your cabin guests in shades of nutmeg, chocolate brown and crisp green.  Machine wash.  Measures 27""W x 50""L. ~",,,,,
2PPHSV13,moose-embroidered-valance,Moose Embroidered Valance,"Exclusive - Petite, detailed embroidered moose and pine trees create a charming forest scene on the lined cotton Moose Embroidered Valance inspired by Maine artist Harry Smith.  Measures 58""W x 14""H. ~",,,,,
BS30170437,bs30170437,Bear Stone Finish Single Switch Cover,"Bear icons and tracks are embossed in hand-cast resin with the texture and color of natural stone on the Bear Stone Finish Single Switch Cover.  Metal screws included.  Measures 3Â¼""W x 5""H. ~",,,,,
CARJB1782,alpine-bear-bed-set-king,Alpine Bear Bed Set - King,"A Black Forest Decor Exclusive - Bear and pine tree appliquÃ©s, antique gold rivets and fringe add a rustic touch to the appealing olive green, faded blue and chocolate plaid microsuede Alpine Bear King Bed Set.  Includes 110""W x 96""L comforter, 76""W x 80""L x 15""H bedskirt, two 20""W x 37""L king shams and one 14""W x 26""L accent pillow.  Dry clean. ~",,,,,
CARJB4061,highlands-cabin-bear-and-trees-rod-pocket-valance,Highlands Cabin Bear & Trees Rod Pocket Valance,"A Black Forest Decor Exclusive - Create a classic cabin look with the Highlands Cabin Bear & Trees Rod Pocket Valance featuring an brown bear applique and green pine trees embroidered on woven tan chenille and a rod pocket top.  Dry clean.  Measures 54""W x 15""H with 3"" rod pocket. ~",,,,,
BN73080670,yuma-desert-chair-pad,Yuma Desert Chair Pad - CLEARANCE,"A diamond motif is layered in cream, turquoise and rust woven chenille on this poly-rayon chair pad with plush latex foam fill. Pattern placement may vary. Reverses to poly chamois microsuede. 17""W x 15""D x 2 1/2""H",,,,,
DS13318,black-bear-wall-shelf-w-hooks,Black Bear Wall Shelf w/ Hooks,"Friendly black bears enhance your favorite accents on this wood wall shelf withÂ polyresin details and three hooks for hanging. 26 1/2""W x 4 1/2"" x 8""H",,,,,
DS21095,ds21095,Lone Star Fireplace Tool Set (5 pcs),"A Lone Star Western Decor Exclusive - Classic stars accented with scrollwork make the decorative and functional dark brown metal Lone Star Fireplace Tool Set the perfect western touch for your hearth.  Five piece tool set includes stand with shovel, poker, tongs and wire brush.  Dust or water clean as needed; do not oil.  Measures 10""W x 10 1/2""D x 28""H. ~",,,,,
DS21967,stars-and-studs-metal-single-hook,Stars & Studs Metal Single Hook,"Exclusive - Update your bath with dimensional western stars circled by raised studs on this metal hardware in dark golden brown powder coat.  Measures 6Â¼""W x 1Â½""D x 8Â½""H. ~",,,,,
MUMMRCRB,,Antler Curtain Rod Brackets (Set of 2),"Cast from real antlers, the resin Antler Curtain Rod Brackets are meticulously finished for authenticity.  Set of two.  All hardware included.  Fits curtain rods up to 1Â½"" diameter.  Measure 1Â¼""W x 3Â½""D x 6Â½""H each. ~",,,,,
MUMMRHTH,faux-antler-towel-hook,Faux Antler Towel Hook,"Cast from naturally shed antlers and carefully painted for authenticity, the resin Faux Antler Towel Hook gives your bath a rugged look.  All hardware included.  Measures 12""W x 3""D x 12Â¼""H. ~",,,,,
MW83BFGSSOKC,southwest-expressions-tapestry-standard-sham,Southwest Expressions Tapestry Standard Sham,"Exclusive - Woven with a classic kilim design in a vintage palette of blues, reds and greens, this cotton/poly collection creates an inviting southwest space. Dry clean, machine wash coverlets and sham. Dimensions available online. Measures 20""W x 26""L. ~",,,,,
RH12034,burgundy-taos-table-runner,Burgundy Taos Table Runner,Southwest designs are woven in deep jewel tones on these bold cotton/poly table linens. Machine wash. 13âW x 72âL,,,,,
WL10092,horseshoe-cowboy-hat-rack,Horseshoe Cowboy Hat Rack,"Exclusive - With a rustic horseshoe and scroll design, this cast iron wall-mount rack adds ranch style to your entryway. Measures 3Â¾""W x 8Â¼""D x 11Â¾""H. ~",,,,,
WW6567460775,grizzly-bear-track-wall-hanging,Grizzly Bear Track Wall Hanging,"Perfect for the wildlife enthusiast, these cold cast polystone sculptures have rich natural texture and a realistic hand-painted finish. Tabletop or wall display. Measures 15Â½""W x 2Â¼""D x 12Â¼""H. ~",,,,,
EE6M380,rustic-metal-horse-with-chain-mane,Rustic Metal Horse with Chain Mane,"Exclusive - A unique combination of gears, a horseshoe, machinery and chains create this striking metal horse wall sculpture in a rusted finish.  Measures 19Â¾""W x 2Â¼""D x 24Â¾""H. ~",,,,,
VS60000,bear-stepping-stones-set-of-2,Bear Stepping Stones - Set of 2,"A Black Forest Decor Exclusive - Add a whimsical walkway to your cabin with the cast iron Bear Stepping Stones in a rustic brown finish.  Set of two measure 10""W x 8 1/2""D x 1/2""H each. ~",,,,,
LMSW926X8,zapotec-rug-3-x-8,Zapotec Rug - 3 x 8,"Accent your hallway with the Zapotec Rug - 3 x 8. This runner features intricate geometrics in shades of midnight blue, ivory, gray and deep salmon for a southwestern addition to your home.
<ul><li>100% New Zealand wool and colorfast Swiss chrome dyes</li>
<li>Hand-knotted</li>
<li> 2'6'W x 8'L</li>
<li>Vacuum regularly without the beater brush; Spot clean with warm soapy water</li>
<li>Midnight blue, ivory, gray and deep salmon</li>
</ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks.",,,,,
2BG50526,wilderness-retreat-bath-rug,Wilderness Retreat Bath Rug,"Bear, moose and forest foliage add rustic appeal to your bath on this non-slip, premium nylon rug. Machine wash. 33""W x 20""L",,,,,
AQWJ13,two-horses-wood-panel,Two Horses Wood Panel,"Exclusive - Printed in sepia tones on distressed planked wood, this wall hanging features a nuzzling horse couple.  Measures 15""W x 1Â½""D x 26""H. ~",,,,,
YG17231,never-stop-exploring-bear-box-sign,Never Stop Exploring - Bear Box Sign,"Express your inner explorer with this distressed wood sign showcasing a bear silhouette. 11""W x 2""D x 7 1/4""H",,,,,
YG17451,arrow-messages-wood-block-wall-signs-set-of-4,Arrow Messages Wood Block Wall Signs (Set of 4),"Fun typography and dimensional arrows on this four-piece wood sign bring a pleasant prairie feel to any space. 7 1/4""W x 3/4""D x 2""H each",,,,,
MUMMR6AB,antler-dog-bowl,Antler Dog Bowl,"Exclusive - Serve your furry friend in rugged style with this ceramic bowl in a chipped, vintage finish on a reproduction resin deer antler holder. Measures 8""W x 8""D x 4""H. ~",,,,,
PK24620B,,Bear Soap Dispenser,"Keep soap or lotion ready for guests with the painted resin figural pump Bear Soap Dispenser.  Measures 5Â¼""W x 6Â¼""H. ~",,,,,
PK68080,black-bear-forest-fingertip-towel,Black Bear Forest Fingertip Towel,"Embroidered pines and an appliqued black bear add forest spirit to these 100% cotton terry towels.  Machine wash.  Measures 11""W x 19""L. ~",,,,,
SIX9002,moose-and-deer-antler-bowl-dish,Moose & Deer Antler Bowl / Dish,"Exclusive - A moose antler nests inside a weathered deer antler frame on this unique hand-painted polyresin bowl. Decorative use only, not food safe. Measures 11Â¾""W x 10Â½""D x 2Â¾""H. ~",,,,,
DS15109,black-bear-usb-desk-fan,Black Bear USB Desk Fan,"Bring black bear charm to your workspace with this polyresin and metal fan with USB connection. 6 3/4""W x 4 1/3""D x 7 3/4""H",,,,,
HXWS4001REDK,,Cheyenne Red Bed Set - Super King,"Add cool comfort to your bedroom with the Cheyenne Red Super King Comforter Set.  Each set includes comforter (110"" x 96""), bedskirt (78"" x 80"" with 18"" drop), two king shams (21"" x 34""), two accent pillows (16"" x 21"") and one neckroll (8"" x 21"").   ~Allow 1 to 2 weeks. Cannot express ship or ship to Alaska or Canada.",,,,,
2VX736425561801,red-river-southwestern-euro-sham,Red River Southwestern Euro Sham,"Earthy shades of rust, black and tan give the poly Red River Southwestern Euro Sham with cotton backing a serene look. Dry clean. Measures 26""W x 26""L. ~",,,,,
CARJB3007,forest-scene-valance,Forest Scene Valance,"A Black Forest Decor Exclusive - Enhance your windows with the adobe microsuede Forest Scene Valance, embellished with olive green pine tree appliquÃ©s and embroidery and brass rivets at the top.  Machine wash.  Measures 54""W x 15""H with 3"" rod pocket top. ~",,,,,
CARJB4100,western-paisley-beaumont-bed-set-queen,Western Paisley Beaumont Bed Set - Queen,"A Black Forest Decor Exclusive - Rich brown, caramel and tan paisley woven chenille, rugged distressed faux leather, solid brown chenille and concho accents give the Western Paisley Beaumont Queen Bed Set a sophisticated look.  Bed set includes 92""W x 96""L comforter, 60""W x 80""L x 15""H bedskirt, two 20""W x 27""L shams and one 9""W x 20""L neckroll.  Dry clean. ~",,,,,
2CRJB6606,skystone-turquoise-rod-pocket-southwest-valance,Skystone Turquoise Rod Pocket Southwest Valance,"Bold southwest designs in shades of turquoise, brown, orange and gold are woven in 100% poly chenille on this rod pocket valance. Dry clean. Measures 54""W x 18""H. ~",,,,,
AP-TP,,Barbed Wire Toilet Paper Holder,The Barbed Wire Toilet Paper Holder adds a weathered rustic style to your bath decor.  Holder measures 9  x 3-1/2  and includes one barb.  Constructed of a heavy gauge steel and powder-coated for a smooth and durable finish.  Bring the essence of the great outdoors to your decor all year round. ~ 0,,,,,
2AR841864119817,nature-bear-hearth-rug-2-x-3-slice,Nature Bear Hearth Rug - 2 x 3 Slice,"Give your fireplace a woodsy update with the Nature Bear Hearth Rug - 2 x 3 Slice. Crafted with simplified leaf prints and a bear silhouette in shades of beige, light green, brown and black, this hearth rug makes a beautiful accent.
<ul><li>Machine woven polypropylene</li>
<li>2/5"" pile thickness</li>
<li>2'2""W x 3'3""L slice</li>
<li>Beige, light green, brown, and black</li>
<li>Blot any stains with a dry, white absorbent cloth; Then professionally clean or clean with a CRI Certified Seal of Approval carpet cleaning product</li>
</ul> ~ Ships from the manufacturer. Â Allow 1 week. Â Cannot express ship.",,,,,
CARJB4078,distressed-leather-western-valance,Distressed Leather Western Valance,"Brown microfiber suede has a distressed leather print on the Distressed Leather Western Valance with a darker brown band, rivets and faux leather fringe.  Dry clean.  Measures 54""W x 15""H with 3"" rod pocket. ~",,,,,
DS21970,western-horse-metal-waste-basket,Western Horse Metal Waste Basket,"Exclusive - Galloping horses, raised studs and stars give these antique brown-finished metal accessories a rugged look.  Measures 12Â½""Dia. x 11Â¾""H. ~",,,,,
DS22117,wood-black-bear-mirror,Wood Black Bear Mirror,"A Black Forest Decor Exclusive - This rustic wood frame mirror has a rough-cut look embellished with metal art black bears and rust trees.  Measures 21""W x 1""D x 26""H. ~",,,,,
DS52233,,Cast Iron Horseshoe Mug Tree,"Keep coffee mugs handy on these cast iron horseshoe hooks with star topper and rustic brown finish.  Measures 8""W x 8""D x 21Â¼""H. ~",,,,,
DS52404,cast-iron-black-bear-knob,Cast Iron Black Bear Knob,"Exclusive - This cast iron hardware brings rustic style to your lodge cabinetry with detailed designs in a black finish. Screws included. Measures 2Â¼""W x 1""D x 1Â½""H. ~",,,,,
HXDI4001SPOSCR0,,Savannah Cream Serving Platter - OVERSTOCK,"Give your kitchen a southwestern update with the Savannah Cream Serving Platter.  Crafted with embossed tooled leather patterns, this serving platter makes a beautiful accent. <ul><li>Handcrafted ceramic</li> <li>12 3/8""W x 12 3/8""H</li> <li>Cream</li> <li>Dishwasher, oven, and microwave safe</li> </li></ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks. Cannot express ship.",,,,,
LG0344B,,Buffalo Head Bookends,"Make a statement in your room with the Buffalo Head Bookends, adorned with noble bison heads with traditional-style bases for a true western feel. <ul><li>Hand-cast resin</li> <li>4 1/2""W x 4 1/4""D x 6 3/4""H each</li> <li>Bronze finish</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 4 weeks. Cannot express ship.",,,,,
LKRA1120,black-bear-trinket-box,Black Bear Trinket Box,"This polyresin bear lidded box is perfect for keys, loose change, jewelry or trinkets. 4 1/4""W x 7""D x 4""H",,,,,
LKRA4397,turquoise-tooled-leather-single-rocker-plate,Turquoise Tooled Leather Single Rocker Plate,"A Lone Star Western Decor Exclusive - Classic rose tooled leather patterns with a distressed turquoise finish are re-created in resin on the Turquoise Tooled Leather Single Rocker Plate.  Measures 3Â½""W x Â½""D x 5Â¼""H. ~",,,,,
KANPV1120,zinc-and-brass-bordered-serving-trays-set-of-2,Zinc and Brass Bordered Serving Trays - Set of 2,"The Zinc and Brass Bordered Serving Trays - Set of 2 brings southwestern style to your room with galvanized metal enhanced by golden brass colored edges and handles.
<ul><li>Metal</li>
<li>Small - 20 1/2""W x 12""D x 2""H; Large - 23 1/2""W x 13 1/2""D x 2""H</li>
<li>Dust with dry cloth</li>
<li>Natural finish</li>
</ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
MUMMRBTR,faux-antler-towel-bar,Faux Antler Towel Bar,"Cast from naturally shed antlers and carefully painted for authenticity, the resin Faux Antler Towel Bar gives your bath a rugged look.  All hardware included.  Adjustable and can be mounted as a 12"" or 24"" rod.  Measures 17""W x 3Â½""D x 14Â¼""H. ~",,,,,
MUMMRWBWB,well-bucket-waste-basket,Well Bucket Waste Basket,Realistic resin reproductions of a vintage well bucket and hinged crate are accented with faux antlers handles on these rugged accessories. ~,,,,,
PK15747,walk-in-the-woods-valance,Walk in the Woods Valance,"Featuring a pine bough and juniper berry print, the cotton rod pocket Walk in the Woods Valance makes a delightful nature-inspired window accent.  Machine wash.  Measures 72""W x 14""H with 2"" rod pocket. ~",,,,,
SIX2561,antler-napkin-holder,Antler Napkin Holder,"A Black Forest Decor Exclusive - Keep napkins handy with the polyresin Antler Napkin Holder on a faux log slice base.  Measures 6""W x 4""D x 6""H. ~",,,,,
